id_cancion	plays	song	artist	id_cancion	requests
342880	9814	Grande	Paolo Vallesi	342880	5
579716	9807	Here	Alessia Cara	579716	32
553840	9784	Mi Princesa	David Bisbal	553840	235
487530	9737	Perdido en la Calle	Taxi	487530	27
310567	9727	Fascinado	Sidonie	310567	99
12523	9721	Un Violinista En Tu Tejado	Melendi	12523	530
453932	9700	Spooky	Dusty Springfield	453932	4
580115	9665	Ride	Twenty One Pilots	580115	222
361837	9664	Heart Of Glass [24-Bit Digitally Remastered 01]	Blondie	361837	169
576657	9641	Boom Clap	Charli XCX	576657	83
369889	9638	Blanco Y Negro	Malu	369889	850
28621	9635	Angel Malherido	El Barrio	28621	260
369203	9634	Don't You Worry Child (Radio Edit) [feat. John Martin]	Swedish House Mafia	369203	638
575581	9626	Burn - Maths Time Joy Remix	Ellie Goulding	575581	159
580290	9618	I Donâ€™t Wanna Live Forever (Fifty Shades Darker)	ZAYN, Taylor Swift	580290	43
164625	9612	20 De Abril	Celtas Cortos	164625	822
579402	9587	Por Fin Te EncontrÃ©	Cali Y El Dandee, Juan MagÃ¡n, Sebastian Yatra	579402	2176
434076	9556	Scream & Shout	will.i.am, Britney Spears	434076	1454
142819	9543	Sweet Dreams (Are Made Of This)	Eurythmics	142819	298
20341	9534	A Fuego	Extremoduro	20341	1174
578077	9532	Bills	Lunchmoney Lewis	578077	252
579927	9525	Send My Love (To Your New Lover)	Adele	579927	79
491288	9516	Chica Loca - Radio Edit	Kiko Rivera	491288	630
17605	9514	Necesito Respirar	Medina Azahara	17605	1366
4291	9511	Si TÃº No EstÃ¡s	Franco De Vita	4291	15
44258	9492	Copenhague	Vetusta Morla	44258	514
575216	9490	You Make Me	Avicii	575216	430
580148	9485	Otra Vez (feat. J Balvin)	Zion & Lennox, J Balvin	580148	540
577916	9485	Like I Can	Sam Smith	577916	21
294772	9476	[Sittin' On] The Dock Of The Bay	Otis Redding	294772	112
579002	9465	Waiting For Love	Avicii	579002	279
453958	9464	La Flaca	Jarabe De Palo	453958	517
306508	9463	Start Me Up	The Rolling Stones	306508	616
580293	9456	Not Easy	Alex Da Kid, X Ambassadors, Elle King, Wiz Khalifa	580293	12
457586	9442	Stand By Me	Ben E. King	457586	181
39827	9433	You Need Me, I Dont Need You	Ed Sheeran	39827	41
24280	9418	Friday I'm In Love	The Cure	24280	650
575369	9415	Tsunami	Dvbbs	575369	1950
295337	9415	Entre Dos Aguas - Instrumental	Paco De Lucia	295337	395
580113	9390	De Pies a Cabeza	ManÃ¡, Nicky Jam	580113	294
205357	9377	Dentro De Ti	Revolver	205357	22
576794	9354	One Last Time	Ariana Grande	576794	45
373126	9343	Danza Kuduro	Don Omar, Lucenzo	373126	1152
580291	9340	By Your Side	Jonas Blue, Raye	580291	33
580162	9335	Fuego	Juanes	580162	192
579914	9307	No Money	Galantis	579914	296
42861	9306	DÃ©jame	Los Secretos	42861	730
579542	9261	Sorry - Latino Remix	Justin Bieber, J Balvin	579542	659
579715	9257	Here for You	Kygo, Ella Henderson	579715	17
576655	9233	Good Time (feat. Pitbull)	Inna, Pitbull	576655	192
7365	9226	Buscando en la basura	La Fuga	7365	1122
453825	9203	Ain't No Sunshine featuring Tracy Chapman	Buddy Guy	453825	75
580017	9193	Amor y Dolor (feat. Alexis & Fido)	Carlos Baute, Alexis & Fido	580017	352
577161	9188	Soledad	Don Omar	577161	388
575591	9187	Hecho con Tus SueÃ±os	Efecto Pasillo feat. Leire, Efecto Pasillo, Leire	575591	113
433173	9172	Ni TÃº Ni Nadie	Alaska Y Dinarama	433173	445
149328	9167	Masculino singular	Rosendo	149328	891
453814	9163	Let The Good Times Roll (Deuces Wild)	B.B. King, Zucchero	453814	4
580373	9159	Dama y Vagabundo	Bromas Aparte, Ana Mena	580373	39
54301	9156	Californication	Red Hot Chili Peppers	54301	1282
576910	9149	Enamorate	Dvicio	576910	212
25156	9144	Should I Stay Or Should I Go	The Clash	25156	603
575614	9144	Unconditionally	Katy Perry	575614	70
579366	9141	Me Voy Enamorando - Remix	Chino & Nacho, Farruko	579366	586
576184	9139	Latch	Disclosure, Sam Smith	576184	84
580403	9102	Tuesday (feat. Danelle Sandoval)	Burak Yeter, Danelle Sandoval	580403	253
579923	9099	Side To Side	Ariana Grande, Nicki Minaj	579923	174
579918	9099	Las Ganas	Dani Martin	579918	109
369887	9092	Devuelveme la vida	Antonio Orozco, Malu	369887	434
580372	9089	ParÃ_s	Dani Martin	580372	67
579457	9071	Hello	Adele	579457	395
571491	9070	Next To Me	Emeli SandÃ©	571491	149
579363	9060	Hey Mama (feat. Nicki Minaj & Afrojack)	David Guetta, Nicki Minaj, Afrojack	579363	450
575660	9052	XO	BeyoncÃ©	575660	123
11192	9050	En Algun Lugar	Duncan Dhu	11192	446
315111	9033	People Help The People	Birdy	315111	84
576493	9030	Love Runs Out	OneRepublic	576493	304
580157	9026	My Way	Calvin Harris	580157	210
43910	8990	Me acorde de ti	Fito y Fitipaldis	43910	470
369071	8986	Te He Echado De Menos (Radio Edit)	Pablo Alboran	369071	452
4532	8982	El mundo	Sergio Dalma	4532	61
576042	8970	Mil Pedazos	Juanes	576042	44
314984	8964	Ruby	Kaiser Chiefs	314984	184
578521	8960	FourFiveSeconds	Rihanna, Kanye West, Paul McCartney	578521	132
571456	8948	Walks Like Rihanna	The Wanted	571456	29
355623	8946	Llamando A La Tierra - Serenade From The Stars	M-Clan	355623	651
576310	8938	De Lao a Lao (feat. Fito Blanko & Maffio) - Remix No Pierdes El Break	Dasoul	576310	280
579947	8909	PequeÃ±a	Efecto Pasillo, Juan MagÃ¡n	579947	145
579541	8908	Sorry	Justin Bieber	579541	174
571465	8902	Now Is The Time	Wally Lopez feat. Jasmine V	571465	174
576448	8900	Falling in Love (feat. Zion & Lennox)	Juan Magan	576448	49
510019	8893	Unbreakable (feat. Shaun Frank)	Marien Baker	510019	70
7369	8870	Las olas	La Fuga	7369	63
575758	8864	I'm A Freak	Enrique Iglesias, Pitbull	575758	357
579817	8855	When We Were Young	Adele	579817	82
576214	8847	Bad (feat. Vassy) - Radio Edit	David Guetta, Showtek, Vassy	576214	663
576280	8835	Culpable	David Bisbal	576280	246
576417	8834	Shower	Becky G	576417	133
579842	8832	Middle (feat. Bipolar Sunshine)	DJ Snake, Bipolar Sunshine, Mija	579842	96
120570	8829	Mi Lamento	Dani Martin	120570	61
453866	8823	I'm Your Hoochie Coochie Man	Muddy Waters	453866	13
453908	8811	Boom Boom	John Lee Hooker	453908	123
4826	8807	El perro verde	Marea	4826	1536
453797	8791	Four On Six	Wes Montgomery	453797	1
488438	8789	Hero	Family Of The Year	488438	32
310221	8772	Do You Want To	Franz Ferdinand	310221	282
120613	8767	Impermeable	HA-ASH	120613	12
577151	8763	Lo que sobra de mÃ_	Fito y Fitipaldis	577151	385
757	8762	Aunque Tu No Lo Sepas	El Canto Del Loco	757	131
453809	8735	Damn Right, I've Got The Blues	Buddy Guy	453809	1
580024	8722	Gyal You a Party Animal	Charly Black	580024	185
9513	8722	Esta vez quiero ser yo - dueto con Manuel Carrasco	Pastora Soler	9513	18
453876	8712	The Dock of The Bay	Sam And Dave	453876	10
579190	8676	Fanatica Sensual	Plan B	579190	1622
44575	8673	Cerca De Mi Piel	Bustamante	44575	15
580405	8671	Tambores De Guerra	Manuel Carrasco	580405	70
579411	8670	Runnin' (Lose It All)	Naughty Boy, BeyoncÃ©, Arrow Benjamin	579411	110
306565	8662	On my mind	The Sunday Drivers	306565	109
213432	8652	Cuatro elementos - con El SueÃ±o de Morfeo	La MusicalitÃ©	213432	34
576060	8646	Magic	Coldplay	576060	222
579956	8630	Bailar	Deorro, Elvis Crespo	579956	840
433202	8626	Que El Tiempo No Te Cambie	Tequila	433202	78
34740	8584	Mi Tierra	Gloria Estefan	34740	169
579372	8583	Wonderwoman (feat. Jake Miller)	Sweet California, Jake Miller	579372	53
577018	8579	Maps	Maroon 5	577018	170
18077	8574	Princesas	Pereza	18077	1035
359584	8570	Lit Up	Buckcherry	359584	293
3213	8569	Por quererte	Efecto Mariposa	3213	46
10902	8568	Me Quedare	Estopa	10902	196
559726	8540	La de la mala suerte	Jesse & Joy	559726	73
579483	8505	Sugar (feat. Francesco Yates)	Robin Schulz, Francesco Yates	579483	238
575703	8492	Team	Lorde	575703	254
561016	8492	Me Enamore (Feeling of Love)	Xriz	561016	211
458671	8486	Feel This Moment (feat. Christina Aguilera)	Pitbull	458671	940
580380	8477	Paris	The Chainsmokers	580380	118
579962	8460	This One's For You (feat. Zara Larsson)	David Guetta, Zara Larsson	579962	369
535398	8460	Solo TÃº	Paula Rojo	535398	135
431817	8457	Rock And Roll En La Plaza Del Pueblo	Tequila	431817	128
172234	8426	SueÃ±os De Sirena	La Pegatina	172234	22
486305	8424	Stay	Rihanna	486305	313
577540	8420	No Me Busques Mas	David Cuello	577540	194
208479	8415	Bitter Sweet Symphony	The Verve	208479	423
211403	8383	Easy - 2009 Remastered	Faith No More	211403	73
571490	8378	Big When I Was Little	Eliza Doolittle	571490	46
580382	8362	On Hold	The xx	580382	21
580503	8361	Felices los 4	Maluma	580503	2271
12595	8356	"Mi Rumbita Pa Tus Pies - 2003 - Remaster;"	Melendi	12595	143
579486	8350	On My Mind	Ellie Goulding	579486	59
580384	8339	Do It for Your Lover	Manel Navarro	580384	63
419399	8335	L-O-V-E	Nat King Cole	419399	20
453806	8333	Tequila	Wes Montgomery	453806	3
8100	8322	Smells Like Teen Spirit	Nirvana	8100	1715
369503	8320	Bara BarÃ¡ Bere BerÃª (Official Remix)	Alex Ferrari	369503	2245
580374	8311	I Got You	Bebe Rexha	580374	34
580057	8309	Carreteras Infinitas	Sidonie	580057	118
433170	8289	El Calor Del Amor En Un Bar	Gabinete Caligari	433170	473
579759	8269	Renegades	X Ambassadors	579759	94
291329	8253	Supermassive Black Hole	Muse	291329	348
453890	8242	Parker's Mood	Charlie _Bird_ Parker	453890	1
579058	8238	Hoy SerÃ¡	Antonio Orozco	579058	212
579067	8228	Heroes	Mans Zelmerlow	579067	172
31530	8212	Hijo De La Luna	Mecano	31530	387
576907	8192	Superheroes	The Script	576907	53
576908	8172	Justo Ahora	Dvicio	576908	153
576760	8168	TentÃ¡ndome	Juan Magan, Maffio	576760	328
453762	8166	More Than Words	Extreme	453762	214
31523	8161	Una Rosa Es Una Rosa	Mecano	31523	212
540365	8160	Pompeii	Bastille	540365	160
285715	8149	Felicidad	La Cabra Mecanica	285715	368
538690	8141	Let Her Go	Passenger	538690	188
117444	8132	Sympathy For The Devil	The Rolling Stones	117444	1037
578863	8106	Kill me - And make it quick	AmÃ©lie	578863	5
576537	8097	Mamma Mia (He's Italiano) - Radio Edit	Elena, Glance	576537	305
577427	8092	Wrapped Up	Olly Murs, Travie McCoy	577427	49
42940	8079	No Estamos Solos (Non Siamo Soli) - Spanish vrs	Eros Ramazzotti & Ricky Martin	42940	69
4739	8079	No Despertare	Sergio Dalma	4739	2
538002	8075	Corazon Salvaje	Marcela Morelo	538002	18
310671	8054	Un Giro Teatral	Manolo Garcia	310671	97
580375	8054	You're Not There	Lukas Graham	580375	43
575714	8046	QuÃ© Bien Se Te Ve	Mr. Kilombo	575714	39
576087	8039	Ten Feet Tall	Afrojack, Wrabel	576087	135
579262	8036	A Que No Me Dejas	Alejandro Sanz, Alejandro Fernandez	579262	176
577184	8020	RecuÃ©rdame	Pablo Alboran	577184	111
10913	8017	Con La Mano LevantÃ¡ (Feat. Estopa)	Macaco, Estopa	10913	497
10372	8016	Still Loving You	Scorpions	10372	1062
12337	8014	Sin Ti No Soy Nada	Amaral	12337	316
575596	8014	Quinta DimensiÃ_n	Chenoa	575596	8
269286	8011	Mr. Jones	Counting Crows	269286	526
52391	8002	AtrÃ©vete te te	Calle 13	52391	1264
43770	7988	Nube De Pegatina	Los Delinquentes	43770	227
433200	7976	La Calle De Los SueÃ±os Rotos	La Trampa	433200	26
580112	7974	Los Charcos	Dani Martin	580112	134
453883	7972	The Way You Look Tonight	Billie Holiday	453883	8
435152	7967	Crazy In Love	BeyoncÃ© feat. Jay-Z	435152	116
575428	7962	Me Fui	Malu	575428	110
579880	7961	Good lovin' 2.0	Sweet California	579880	31
20909	7952	Livin' On A Prayer	Bon Jovi	20909	1161
103779	7951	Un Buen Dia	Los Planetas	103779	440
575784	7948	Odio	Romeo Santos, Drake	575784	1086
17918	7948	Mi Enfermedad - Version 96	Los Rodriguez	17918	140
249227	7947	One Way Or Another	Blondie	249227	777
549554	7946	Right Now (Original Mix)	Kostrok	549554	53
21761	7933	The Scientist	Coldplay	21761	209
433165	7916	El Mundo Tras El Cristal	La Guardia	433165	293
578603	7907	Hold Back The River	James Bay	578603	41
459080	7901	Feel This Moment	Pitbull	459080	126
577586	7893	Something Big	Shawn Mendes	577586	27
542881	7892	Play Hard (feat. Ne-Yo & Akon) [New Edit]	David Guetta	542881	498
149305	7887	Flojos De Pantalon	Rosendo	149305	1391
94	7863	Basket Case	Green Day	94	931
201722	7853	Cocaine	Eric Clapton	201722	454
433187	7848	Hormigon Mujeres Y Alcohol	Ramoncin, Ramoncin	433187	266
373123	7839	Cuando Brille El Sol	La Guardia	373123	309
579240	7808	Goodbye (feat. Lyse) - Radio Edit	Feder, Lyse	579240	253
571496	7801	More Than Friends [feat.Daddy Yanke] 	Inna	571496	441
575619	7794	Bandera Al Viento	Juan Magan, Dario	575619	349
453838	7776	Body & Soul	Benny Goodman	453838	9
577865	7766	Pajaros De Barro	Manolo Garcia	577865	561
453895	7766	Troubles Troubles Troubles	B B King	453895	5
575798	7760	EstÃ¡s to buena	Rasel y Henry MÃ©ndez	575798	404
209385	7760	Alright	Supergrass	209385	134
24046	7758	Pacto Entre Caballeros	Joaquin Sabina	24046	1708
579881	7741	Are You Ready?	Abraham Mateo	579881	18
576812	7736	Decidiste Dejarme	Camila	576812	8
577462	7732	Piensas (Dile la Verdad)	Pitbull, Gente De Zona	577462	448
580414	7731	SUBEME LA RADIO	Enrique Iglesias, Descemer Bueno, Zion & Lennox	580414	2086
53408	7722	De Que Me Vale	Andy & Lucas	53408	35
53727	7715	Duende Del Sur - Directo Perito Moreno	Chambao	53727	54
445107	7714	The Passenger	Iggy Pop	445107	1036
577253	7712	Mi Vecinita	Plan B	577253	1503
151071	7707	Bang Bang - My Baby Shot Me Down Album Version	Nancy Sinatra	151071	168
36786	7702	For The Girl	The Fratellis	36786	12
310672	7693	Sombra De La Sombra De Tu Sombrero	Manolo Garcia	310672	82
580422	7684	Me RehÃºso	Danny Ocean	580422	1727
579807	7680	One Call Away	Charlie Puth	579807	27
433157	7656	SÃ_lo Se Vive Una Vez	Gabinete Caligari	433157	81
34742	7656	Con Los AÃ±os Que Me Quedan	Gloria Estefan	34742	17
42452	7637	Time Is Running Out	Muse	42452	577
579539	7634	Si Me Porto Mal	Dasoul	579539	312
575244	7629	Mi Teatro	Dani Martin	575244	139
369567	7613	90 Minutos	India Martinez	369567	379
579485	7607	Te Busco	Cosculluela, Nicky Jam	579485	437
575429	7602	Desaparecer	Malu	575429	100
14755	7577	Roxanne	The Police	14755	1258
576740	7565	El Caballito De Palo	Joseph Fonseca	576740	1631
26805	7561	La Chispa Adecuada (Bendecida 3)	Heroes Del Silencio	26805	512
5420	7555	Cuando Me Enamoro	Juan Luis Guerra, Enrique Iglesias	5420	872
575766	7552	Drunk in Love	BeyoncÃ©, JAY Z	575766	71
433162	7548	Salta!!!	Tequila	433162	405
576801	7547	Arena y Sal	Supersubmarina	576801	159
580413	7540	Aire	David Otero	580413	27
4534	7535	Te amo	Sergio Dalma	4534	180
270221	7530	Silencio - VersiÃ_n AcÃºstica _ Una Noche En El Teatro Real _ 2011	David Bisbal	270221	7
580174	7522	Bailame Despacio	Xantos, Dynell	580174	484
579904	7516	Dark Necessities	Red Hot Chili Peppers	579904	143
566956	7507	Cosita Bonita	Mr. Chris	566956	347
576051	7490	Temblando	Antonio Orozco	576051	116
199448	7477	Islands In The Stream	Kenny Rogers, Dolly Parton	199448	12
576444	7471	Shot me Down (feat. Skylar Grey) - Radio Edit	David Guetta, Skylar Grey	576444	242
577389	7462	Me Olvide de Vivir	Macaco	577389	58
20355	7455	Puta	Extremoduro	20355	1805
310822	7451	Use Somebody	Kings Of Leon	310822	280
577871	7438	Temblando	Antonio Orozco, Coti	577871	26
579853	7434	Dangerous Woman	Ariana Grande	579853	74
575701	7430	Wizard - Radio Edit	Martin Garrix, Jay Hardway	575701	355
42362	7429	Kualqiier Dia	Boikot	42362	961
577546	7426	Muevelo - feat. Wisin	Sofia Reyes	577546	164
577786	7423	Blank Space	Taylor Swift	577786	157
579459	7414	Electric	Auryn	579459	53
5328	7405	Caminando	Amaia Montero	5328	12
52521	7395	Juro Que Te Amo	David Bisbal	52521	5
578861	7387	Are You with Me - Radio Edit	Lost Frequencies	578861	175
10971	7379	Nasio Pa La Alegria	Estopa	10971	456
360296	7358	Somebody Told Me	The Killers	360296	280
577286	7355	La escalera	Pablo Alboran	577286	40
580177	7354	All Night	Crystal Fighters	580177	47
576193	7347	Cosas Locas	Danny Romero	576193	444
576229	7343	Cosas De La Edad	Modestia Aparte	576229	145
576662	7326	Bad Girl	Lucy Paradise	576662	12
575196	7303	Despierta	Bunbury	575196	252
580146	7282	Verano	La Oreja de Van Gogh	580146	61
433196	7279	Radio 222	Esqueletos	433196	10
369694	7277	Make It Bun Dem	Skrillex, Damian _Jr Gong_ Marley	369694	1614
576946	7269	AdiÃ_s	Ricky Martin	576946	247
575709	7258	Marry Me	Jason Derulo	575709	69
433181	7248	Chas! Y Aparezco A Tu Lado	Alex Y Christina	433181	204
310656	7235	Rosa De Alejandria	Manolo Garcia	310656	167
43884	7231	La casa por el tejado	Fito y Fitipaldis	43884	1444
4244	7225	Para ti serÃ¬a	Nek	4244	28
166349	7223	Sweet Home Alabama	Lynyrd Skynyrd	166349	994
444635	7220	La Grange	ZZ Top	444635	1566
579035	7189	Won't Stop	Electric Nana	579035	16
166338	7183	Wind Of Change	Scorpions	166338	807
571492	7180	FascinaciÃ_n	Carlos Rivera	571492	107
22779	7176	Call Me Maybe	Carly Rae Jepsen	22779	763
416600	7170	Rayos De Sol - Original Mix	Jose De Rico	416600	490
578748	7156	Jealous	Labrinth	578748	2
313573	7154	Ironic	Alanis Morissette	313573	314
579437	7152	Easy Love - Original Mix	Sigala	579437	168
578066	7149	Fade Out Lines - The Avener Rework	The Avener & Phoebe Killdeer	578066	84
13897	7141	Ahora Quien	Marc Anthony	13897	130
120483	7135	Mira La Vida	Dani Martin	120483	137
49152	7133	Labios curanderos	BelÃ©n Moreno	49152	62
480725	7131	Heartbreaker	Auryn	480725	198
13025	7126	Cada dos minutos - con Rulo de La Fuga y Kutxi de Marea	Despistaos	13025	303
566309	7124	Rampao	Calibu	566309	123
50673	7104	Lo Echamos A Suertes	Ella Baila Sola	50673	46
566981	7103	Ven Conmigo	Pumva	566981	94
445064	7079	Think	Aretha Franklin	445064	254
578067	7065	Heartbeat Song	Kelly Clarkson	578067	40
580052	7051	In Common	Alicia Keys	580052	41
575325	7049	Lay Me Down	Avicii	575325	108
12520	7045	Barbie de extrarradio	Melendi	12520	525
205159	7042	Entre Cartones	Las Gafas de Mike	205159	25
489536	7032	DisparÃ©	Nena Daconte	489536	168
310821	7011	Sex On Fire	Kings Of Leon	310821	771
841	7011	Born Free	Kid Rock	841	83
42443	7009	Citizen Erased	Muse	42443	42
359267	7002	Lonely Boy	The Black Keys	359267	1310
579650	6993	Ex's & Oh's	Elle King	579650	126
576241	6984	#FeelingCrazy - Radio Edit	Oscar Martinez	576241	11
13720	6979	Halo	BeyoncÃ©	13720	138
22293	6977	La Diabla	Romeo Santos	22293	1102
578623	6976	EIO	Lucy Paradise	578623	10
368373	6971	Smoking Gun	The Robert Cray Band	368373	2
433175	6965	Bailando	Alaska Y Los Pegamoides	433175	198
29563	6964	Numb	Linkin Park	29563	1218
6104	6960	Tu no tienes la culpa	Alejandro Sanz	6104	43
378571	6945	Same Love - feat. Mary Lambert	Macklemore & Ryan Lewis	378571	39
12744	6928	The Pretender	Foo Fighters	12744	887
571582	6926	Infatuated	Sweet California	571582	87
4835	6925	La luna me sabe a poco	Marea	4835	1336
781	6906	Insoportable	El Canto Del Loco	781	173
357924	6903	Closer - Chillout Mix	Skye Shapard, MQ	357924	2
283242	6897	Uptown Girl	Billy Joel	283242	99
3326	6889	Cuentame Al Oido	La Oreja de Van Gogh	3326	72
575761	6888	In Your Eyes (feat. Yandel) - Radio Edit	Inna	575761	311
576255	6887	Sing	Ed Sheeran	576255	161
480719	6885	More Than Friends	Inna	480719	594
575749	6883	Into The Blue	Kylie Minogue	575749	155
579488	6882	Perfect	One Direction	579488	37
433178	6878	Los chicos no lloran	Miguel BosÃ©	433178	62
210287	6867	Marry You	Bruno Mars	210287	423
576185	6861	Liar Liar	Cris Cab	576185	115
579416	6845	Supergirl - Radio Edit	Anna Naklab, Alle Farben, Younotus	579416	308
435140	6839	Echandote De Menos	Andy & Lucas	435140	50
310577	6834	Tienes Gracia	Sidonie	310577	1
314899	6831	A-Punk (Album)	Vampire Weekend	314899	185
298883	6816	Livin' La Vida Loca	Ricky Martin	298883	495
575692	6814	Jubel - Radio Edit	Klingande	575692	188
81444	6813	AdiÃ_s PapÃ¡	Los Ronaldos	81444	43
575498	6812	Rosas - Directo Primera Fila	La Oreja de Van Gogh	575498	28
433276	6805	Bad - 2012 Remaster	Michael Jackson	433276	82
577249	6804	Guaya Guaya	Don Omar	577249	761
432001	6800	Die Young	Ke$ha	432001	271
84339	6792	Mack The Knife - Originally recorded by Louis Armstrong	Chilled Jazz Masters	84339	7
21085	6780	Have You Ever Seen The Rain?	Creedence Clearwater Revival	21085	564
